source,title,date of collecting,region,seller's name,latest modified date,price,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Tipe Properti,Sertifikat,Daya Listrik,Dapur,Ruang Makan,Ruang Tamu,Kondisi Perabotan,Material Bangunan,Material Lantai,Jumlah Lantai,Hadap,Konsep dan Gaya Rumah,Pemandangan,Terjangkau Internet,Lebar Jalan,Tahun Dibangun,Hook,Kondisi Properti,Tipe Iklan,ID Iklan,Carport,Garasi,Sumber Air,facilities,Perbelanjaan,Transportasi,Kesehatan,Kamar Pembantu,Kamar Mandi Pembantu,Tahun Di Renovasi,Wisata,Others,Sekolah,Ibadah
https://www.rumah123.com/properti/jakarta-utara/hos15662823/,Dijual Rumah Minimalis Kelapa Gading Kopyor Uku 6x17 Strategis 3.5 Lantai Hdp Selatan,1/17/2024 12:33,"Kelapa Gading, Jakarta Utara",Benny Darmadi,20 Desember 2023,"Rp 2,65 Miliar",4,3,102 m²,150 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Semi Furnished,,,3,Selatan,,Pemukiman Warga,Ya,2 Mobil,2008,Tidak,Bagus,Dijual,hos15662823,2,,PAM atau PDAM,"Jalur Telepon, Keamanan, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14874169/,Dijual Hrg Menarik uku 6x25 Jrg Ada Rumah Standard kost2an Gading Elok Jl Lebar,1/17/2024 12:33,"Kelapa Gading, Jakarta Utara",Benny Darmadi,02 Januari 2024,"Rp 2,48 Miliar",9,5,150 m²,135 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,,,2,Barat,,Pemukiman Warga,Ya,3 Mobil,1990,Tidak,Butuh Renovasi,Dijual,hos14874169,1,,PAM atau PDAM,"Jalur Telepon, Keamanan, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14858745/,"Gading Kirana sudah direnovasi , jalan lebar",1/17/2024 12:33,"Kelapa Gading, Jakarta Utara",Indra ,31 Desember 2023,"Rp 7,8 Miliar",4,3,187 m²,390 m²,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,,Ya,Ya,Unfurnished,Bata Hebel,Keramik,1,Utara,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2010,Tidak,Sudah Renovasi,Dijual,hos14858745,2,2,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel, Lapangan Basket, Lapangan Tenis,  Lapangan Voli",,,,2,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15668292/,Rumah di Cengkir barat 2 Lantai Baru SHM Selatan,1/17/2024 12:34,"Kelapa Gading, Jakarta Utara",Indra ,04 Januari 2024,"Rp 2,85 Miliar",4,4,90 m²,126 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,2,Selatan,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2023,Tidak,Baru,Dijual,hos15668292,2,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,,,2023,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15170553/,Rumah gading kirana bagus sdh direnovasi ,1/17/2024 12:34,"Kelapa Gading, Jakarta Utara",Indra ,06 Januari 2024,"Rp 5,49 Miliar",4,4,153 m²,225 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,Bata Hebel,Keramik,2,,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2015,Tidak,Bagus,Dijual,hos15170553,2,,PAM atau PDAM,"Keamanan, Taman, Tempat Jemuran,  CCTV, Keamanan 24 jam,  One Gate System,  Playground, Wastafel, Lapangan Basket, Lapangan Tenis,  Lapangan Voli",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15470216/,Rumah minimalis di gading kirana sudah renovasi,1/17/2024 12:34,"Kelapa Gading, Jakarta Utara",Indra ,07 Desember 2023,"Rp 9,1 Miliar",4,3,187 m²,340 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Ya,Ya,Semi Furnished,Bata Hebel,"Granit, Keramik",1,Timur Laut,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Sudah Renovasi,Dijual,hos15470216,3,,PAM atau PDAM,"Ac, Keamanan, Akses Parkir, Keamanan 24 jam,  One Gate System, Pemanas Air, Wastafel, Lapangan Basket,  Lapangan Bulu Tangkis, Lapangan Tenis,  Lapangan Voli",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15526010/,Rumah Gading Residence Pelangi Kuning Sudah Renovasi Bagus,1/17/2024 12:35,"Kelapa Gading, Jakarta Utara",Indra ,14 Desember 2023,"Rp 4,9 Miliar",4,3,184 m²,257 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Semi Furnished,Bata Hebel,"Keramik, Vinyl",2,,Modern,Pemukiman Warga,Ya,2 Mobil,2010,Tidak,Sudah Renovasi,Dijual,hos15526010,2,,PAM atau PDAM,"Keamanan, Tempat Jemuran,  Kitchen Set, Mesin Cuci,  Pemanas Air, Wastafel, Lapangan Bola, Lapangan Bulu Tangkis",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15487806/,Dijual rumah minimalis Imperial Gading siap huni,1/17/2024 12:35,"Kelapa Gading, Jakarta Utara",Indra ,14 Desember 2023,"Rp 3,75 Miliar",4,1,153 m²,189 m²,Rumah,SHM - Sertifikat Hak Milik,13200 Watt,,Ya,Ya,Unfurnished,,Keramik,2,,Minimalis,Pemukiman Warga,Ya,2 Mobil,,Tidak,Bagus,Dijual,hos15487806,2,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15033387/,Rumah bagus kelapa nias sudah direnovasi tdk akan banjir,1/17/2024 12:36,"Kelapa Gading, Jakarta Utara",Indra ,16 Januari 2024,"Rp 3,79 Miliar",4,3,136 m²,190 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Tidak,Tidak,Semi Furnished,,Keramik,1,,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,,Tidak,Sudah Renovasi,Dijual,hos15033387,,,PAM atau PDAM,"Ac, Keamanan,  Taman, Tempat Jemuran, Kitchen Set,  Pemanas Air, Wastafel",,,,1,1,2023,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15446547/,Dijual Rumah baru modern golf island mewah full furnished,1/17/2024 12:36,"Pantai Indah Kapuk, Jakarta Utara",Indra ,20 Desember 2023,Rp 14 Miliar,4,3,240 m²,336 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Furnished,Bata Hebel,Granit,2,,Modern,Pemukiman Warga,Ya,3 Mobil,2023,Tidak,Baru,Dijual,hos15446547,3,,PAM atau PDAM,"Ac, Keamanan, Kolam Ikan, Tempat Jemuran,  Kitchen Set,  Kompor, Kulkas,  Mesin Cuci,  Pemanas Air, Wastafel",,,,,,2023,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15955370/,Rumah di Gading kirana 2 Lantai Bagus Shm ,1/17/2024 12:36,"Kelapa Gading, Jakarta Utara",Indra ,05 Januari 2024,"Rp 6,8 Miliar",4,3,187 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Unfurnished,Bata Merah,Keramik,2,Timur,Minimalis,Pemukiman Warga,Ya,3 Mobil,2013,Tidak,Bagus,Dijual,hos15955370,2,1,PAM atau PDAM,"Keamanan, Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Playground, Wastafel, Lapangan Basket, Lapangan Tenis",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos13705257/,Rumah minimalis baru 2 lantai 2 kamar bebas banjir di kelapa gading,1/17/2024 12:37,"Kelapa Gading, Jakarta Utara",Djauhari Kiki ,16 Januari 2024,"Rp 1,7 Miliar",2,3,75 m²,77 m²,Rumah,HGB - Hak Guna Bangunan,2200 Watt,1,Ya,Ya,Unfurnished,"Beton, Bata Hebel","Granit, Keramik",2,Timur,,Pemukiman Warga,Ya,2 Mobil,2022,Tidak,Baru,Dijual,hos13705257,1,1,PAM atau PDAM," Jalur Telepon,  Jogging Track,  Keamanan,  Kolam Renang, Masjid, Taman, Tempat Jemuran, Wastafel, Lapangan Basket, Lapangan Bulu Tangkis,  Track Lari","Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",,,2022,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15260969/,Dijual Rumah Mewah 3 lantai di Villa Gading Indah,1/17/2024 12:37,"Kelapa Gading, Jakarta Utara",Rusli Lim ,16 Januari 2024,Rp 33 Miliar,5,6,583 m²,1000 m²,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,1,Ya,Ya,Semi Furnished,,,3,,,,Tidak,3 Mobil,,Tidak,Bagus,Dijual,hos15260969,,,PAM atau PDAM,"Jogging Track, Keamanan, Akses Parkir,  CCTV, Keamanan 24 jam, Lapangan Basket, Track Lari","Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",3,2,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15318172/,Rumah 3 lantai dan Full Furnished di Villa Gading Indah,1/17/2024 12:37,"Kelapa Gading, Jakarta Utara",Rusli Lim ,16 Januari 2024,Rp 25 Miliar,5,5,600 m²,1200 m²,Rumah,SHM - Sertifikat Hak Milik,33000 Watt,1,Ya,Ya,Furnished,,,3,,,,Tidak,,,Tidak,Bagus,Dijual,hos15318172,,,PAM atau PDAM,,"Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",2,2,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15390439/,Rumah 2 lantai + Basement dan Semi furnished di kelapa Gading. ,1/17/2024 12:37,"Kelapa Gading, Jakarta Utara",Rusli Lim ,8-Nov-23,Rp 31 Miliar,8,6,689 m²,1250 m²,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,1,Ya,Ya,Semi Furnished,,,3,,,,Tidak,,,Ya,Bagus,Dijual,hos15390439,,,PAM atau PDAM,,,,,2,2,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15000705/,Rumah Kompleks Harga Jarang Ada NJOP Kelapa Gading Jakarta Timur,1/17/2024 12:38,"Kelapa Gading, Jakarta Utara",Yen Varen,11 Oktober 2023,"Rp 6,7 Miliar",5,4,414 m²,600 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,,Tidak,Tidak,Semi Furnished,,Marmer,2,Timur,Kontemporer,,Tidak,,2015,Ya,Bagus,Dijual,hos15000705,1,2,,,"Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",,,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15762594/,Dijual Harga Menarik Rumah Sunter Mediterania Uku 6x15 Timur 3 Lantai Hrg Menarik,1/17/2024 12:38,"Sunter, Jakarta Utara",Benny Darmadi,12 Desember 2023,"Rp 3,5 Miliar",3,2,90 m²,120 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Semi Furnished,,,2,Timur,,Pemukiman Warga,Ya,3 Mobil,2008,Tidak,Bagus,Dijual,hos15762594,2,,PAM atau PDAM,"Jalur Telepon, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15917711/,Rumah Sunter 3.5 Lantai Bagus Lokasi Oke,1/17/2024 12:38,"Sunter, Jakarta Utara",Sessu ,30 Desember 2023,"Rp 2,8 Miliar",5,4,84 m²,210 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Semi Furnished,,,3,Utara,Minimalis,Pemukiman Warga,Ya,2 Mobil,2013,Tidak,Bagus,Dijual,hos15917711,1,,PAM atau PDAM,"Ac, Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Kitchen Set, Wastafel",,,,,,2020,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15569310/,Rumah Janur Indah 220m² Termurah,1/17/2024 12:39,"Kelapa Gading, Jakarta Utara",Sessu ,02 Januari 2024,"Rp 5,3 Miliar",4,3,220 m²,350 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,,,2,,Minimalis,Pemukiman Warga,Tidak,2 Mobil,2000,Tidak,Butuh Renovasi,Dijual,hos15569310,1,1,PAM atau PDAM,"Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System",,,,,1,200,,,,
https://www.rumah123.com/properti/jakarta-utara/hos13496803/,"Rumah Gading Kirana Kelapa Gading, Termurah, Nego",1/17/2024 12:39,"Kelapa Gading, Jakarta Utara",Sessu ,06 Januari 2024,"Rp 4,3 Miliar",4,3,153 m²,200 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,Bata Merah,,2,Utara,Minimalis,Pemukiman Warga,Ya,2 Mobil,2010,Tidak,Butuh Renovasi,Dijual,hos13496803,1,1,PAM atau PDAM,"Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam, Wastafel",,,,1,1,2010,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14350458/,"Rumah Sunter Agung 2 Lantai, Rapih Siap Huni",1/17/2024 12:39,"Sunter, Jakarta Utara",Sessu ,30 Desember 2023,"Rp 7,49 Miliar",4,4,220 m²,400 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,,,2,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2010,Tidak,Bagus,Dijual,hos14350458,,,PAM atau PDAM,"Ac, Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Kitchen Set, Wastafel",,,,1,1,2010,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14113201/,"Rumah 2 Lantai Di Sunter Paradise 160m2, Nego",1/17/2024 12:40,"Sunter, Jakarta Utara",Sessu ,30 Desember 2023,"Rp 5,5 Miliar",5,2,160 m²,240 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Unfurnished,,,1,Selatan,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2012,Tidak,Bagus,Dijual,hos14113201,2,1,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,1,1,2012,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14150737/,"Rumah Minimalis Modern Sunter Paradise, Nego",1/17/2024 12:40,"Sunter, Jakarta Utara",Sessu ,06 Januari 2024,"Rp 5,8 Miliar",3,4,192 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,,,2,Barat,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2018,Tidak,Bagus,Dijual,hos14150737,1,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,1,1,2018,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16044478/,"Rumah Komplek Janur Indah 120m², Akses jalan Lebar",1/17/2024 12:41,"Kelapa Gading, Jakarta Utara",Sessu ,14 Januari 2024,"Rp 3,2 Miliar",4,3,120 m²,150 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,1,Ya,Ya,Unfurnished,,,1,Barat Laut,Minimalis,Pemukiman Warga,Ya,3 Mobil,2015,Tidak,Bagus,Dijual,hos16044478,1,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Wastafel","Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",1,1,2015,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos14880403/,JANUR ELOK KELAPA GADING MURAH HUB 0817782111,1/17/2024 12:41,"Kelapa Gading, Jakarta Utara",Stephanie Liem,16 Januari 2024,"Rp 5,5 Miliar",4,3,231 m²,352 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,Beton,Keramik,2,,Minimalis Modern,Perkotaan,Ya,3 Mobil,,Tidak,Bagus,Dijual,hos14880403,2,1,,"Ac, Jalur Telepon,  Jogging Track,  Keamanan,  Taman, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System,  Kitchen Set, Mesin Cuci,  Pemanas Air, Wastafel, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15975995/,Rumah Bangunan Baru Semua Lengkap Villa Kapuk Mas,1/17/2024 12:41,"Teluk Gong, Jakarta Utara",Joseph J,08 Januari 2024,"Rp 3,3 Miliar",2,2,133 m²,270 m²,Rumah,SHM - Sertifikat Hak Milik,2200 Watt,,,,furnished,,,2,,,,,,,,bagus sekali,Dijual,hos15975995,,,,"CCTV,  Jogging Track, Taman",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15752544/,Dijual Rumah Brand New Taman Permata Sunter Uku 9.5x17 Hook Jl Lebar Hrg Menarik.,1/17/2024 12:42,"Sunter, Jakarta Utara",Benny Darmadi,13 Desember 2023,"Rp 5,9 Miliar",4,3,162 m²,225 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,,,2,Selatan,,Pemukiman Warga,Ya,3 Mobil,2023,Ya,Baru,Dijual,hos15752544,2,,PAM atau PDAM,"Jalur Telepon, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos14511950/,Rumah Pantai Indah Kapuk Florence 1 160m2 3lantai Full SHM Siap Huni,1/17/2024 12:42,"Pantai Indah Kapuk, Jakarta Utara",Alex Tan,30-Nov-23,"Rp 6,9 Miliar",4,4,160 m²,300 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Ya,Ya,Semi Furnished,,,3,,Minimalis Modern,,Tidak,,,Tidak,Bagus,Dijual,hos14511950,,,PAM atau PDAM,"Keamanan 24 jam, One Gate System, Track Lari",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15687138/,Dijual Rumah Kelapa Hibrida Uku 6x15 Strategis 2.5 Lantai Harga Menarik,1/17/2024 12:42,"Kelapa Gading, Jakarta Utara",Benny Darmadi,14 Desember 2023,"Rp 2,2 Miliar",3,2,90 m²,135 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,,,2,Selatan,,Pemukiman Warga,Ya,2 Mobil,2000,Tidak,Bagus,Dijual,hos15687138,2,,PAM atau PDAM,"Jalur Telepon, Keamanan, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15858230/,Dijual Rumah Komplek Cengkir Barat Uku 6x15 Lokasi Favorite Hrg Menarik,1/17/2024 12:43,"Kelapa Gading, Jakarta Utara",Benny Darmadi,02 Januari 2024,"Rp 2,25 Miliar",3,2,90 m²,125 m²,Rumah,SHM - Sertifikat Hak Milik,3500 Watt,1,Ya,Ya,Unfurnished,,,2,Selatan,,Pemukiman Warga,Ya,2 Mobil,1997,Tidak,Bagus,Dijual,hos15858230,1,,PAM atau PDAM,"Jalur Telepon, Keamanan, Keamanan 24 jam, One Gate System,  Playground","Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",1,1,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15687114/,Dijual Rumah Minimalis Sunter Mas Uku 9x16 Strategis 3 Lantai Furnished Harga Menarik Jarang Ada,1/17/2024 12:43,"Sunter, Jakarta Utara",Benny Darmadi,06 Desember 2023,"Rp 4,2 Miliar",5,3,144 m²,185 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Ya,Ya,Semi Furnished,,,2,Timur,,Pemukiman Warga,Ya,3 Mobil,2008,Tidak,Bagus,Dijual,hos15687114,2,,PAM atau PDAM,"Jalur Telepon, Keamanan 24 jam, One Gate System,  Playground",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16044318/,Rumah Cakep Sunter Bisma 187m² Furnish,1/17/2024 12:43,"Sunter, Jakarta Utara",Sessu ,16 Januari 2024,"Rp 5,8 Miliar",4,3,187 m²,435 m²,Rumah,SHM - Sertifikat Hak Milik,6600 Watt,1,Ya,Ya,Furnished,,,3,Utara,Minimalis Modern,Pemukiman Warga,Ya,2 Mobil,2016,Tidak,Bagus,Dijual,hos16044318,1,1,PAM atau PDAM,"Ac, Keamanan, Tempat Jemuran, Akses Parkir, Keamanan 24 jam,  One Gate System, Kitchen Set, Wastafel",,,,1,1,2017,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16019980/,Rumah Sunter Jaya 6x17 Jakarta Utara 2lt SHM Selatan Siap Huni,1/17/2024 12:43,"Sunter, Jakarta Utara",Alex Tan,11 Januari 2024,"Rp 2,5 Miliar",4,3,102 m²,144 m²,Rumah,SHM - Sertifikat Hak Milik,,,Ya,Ya,Semi Furnished,,,2,Selatan,,,Tidak,,,Tidak,Bagus,Dijual,hos16019980,,,,"Keamanan 24 jam, One Gate System, Track Lari",,,,,,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16041315/,"Dijual Rmh 2 1/4 Lantai dlm Kompleks Sunter Agung, Jakarta Utara",1/17/2024 12:44,"Sunter, Jakarta Utara",Mariani Ang ,14 Januari 2024,"Rp 4,1 Miliar",3,3,210 m²,420 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,,Tidak,Tidak,,,,1,,,,Tidak,,,Tidak,,Dijual,hos16041315,,,PAM atau PDAM,,,,,2,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15913259/,Dijual Rumah 2.5 lantai dan Siap Huni di Sunter Podomoro,1/17/2024 12:44,"Sunter, Jakarta Utara",Rusli Lim ,30 Desember 2023,"Rp 7,5 Miliar",4,4,220 m²,340 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Semi Furnished,,,2,,,,Tidak,,,Tidak,Bagus,Dijual,hos15913259,,,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15270237/,Dijual Rumah Townhouse  2 lantai + Basement dan Siap Huni di Agung Podomoro,1/17/2024 12:45,"Sunter, Jakarta Utara",Rusli Lim ,07 Januari 2024,"Rp 8,25 Miliar",4,3,144 m²,312 m²,Rumah,SHM - Sertifikat Hak Milik,7700 Watt,1,Ya,Ya,Furnished,,,3,Timur Laut,Town House,,Tidak,,,Tidak,Bagus,Dijual,hos15270237,2,2,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15233336/,Rumah 2.5 lantai dan Siap Huni di Bukit Gading Mediterania,1/17/2024 12:45,"Kelapa Gading, Jakarta Utara",Rusli Lim ,24 Oktober 2023,"Rp 8,5 Miliar",4,4,184 m²,288 m²,Rumah,SHM - Sertifikat Hak Milik,4400 Watt,1,Tidak,Tidak,Semi Furnished,,,2,,,,Tidak,,,Tidak,Bagus,Dijual,hos15233336,,,PAM atau PDAM,"Keamanan, Taman",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15587791/,"Dijual Rumah Mewah 4 lantai, Semi Furnished, Siap Huni di Artha Gading Villa ",1/17/2024 12:45,"Kelapa Gading, Jakarta Utara",Rusli Lim ,06 Desember 2023,Rp 25 Miliar,4,4,450 m²,1000 m²,Rumah,SHM - Sertifikat Hak Milik,10600 Watt,1,Ya,Ya,Semi Furnished,,,1,,,,Tidak,,,Tidak,Bagus,Dijual,hos15587791,,,PAM atau PDAM,,"Mall of Indonesia, Summarecon Mall Kelapa Gading",,"RS Mitra Keluarga Kelapa Gading, RS Gading Pluit",2,1,,,"Balai Samudera, Taman Jogging Kelapa Gading",SMAS Don Bosco 1,
https://www.rumah123.com/properti/jakarta-utara/hos15232966/,"Dijual Cepat Rumah Mewah Elite 4 lantai, Swimming Pool, Semi Furnished dan Siap Huni di Artha Gading Villa",1/17/2024 12:46,"Kelapa Gading, Jakarta Utara",Rusli Lim ,15 Januari 2024,Rp 27 Miliar,4,6,360 m²,1000 m²,Rumah,SHM - Sertifikat Hak Milik,11000 Watt,1,Tidak,Tidak,Furnished,,,4,,,,Tidak,,2021,Tidak,Baru,Dijual,hos15232966,,,PAM atau PDAM,"Keamanan, Taman, Keamanan 24 jam,  One Gate System",,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15578082/,"Dijual Rumah Mewah 4 lantai, Swimming Pool dan siap Huni di Artha Gading Villa",1/17/2024 12:46,"Kelapa Gading, Jakarta Utara",Rusli Lim ,07 Januari 2024,Rp 27 Miliar,4,6,360 m²,900 m²,Rumah,SHM - Sertifikat Hak Milik,16500 Watt,1,Ya,Ya,Semi Furnished,,,4,,,,Tidak,,2020,Tidak,Bagus,Dijual,hos15578082,,,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos16056949/,"JUAL RUMAH 3 LANTAI, JALAN LEBAR 3 MOBIL.",1/17/2024 12:46,"Sunter, Jakarta Utara",WIWID ProClient,15 Januari 2024,"Rp 5,8 Miliar",4,3,187 m²,450 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Ya,Ya,Unfurnished,,,3,Utara,Minimalis Modern,Perkotaan,Ya,3 Mobil,2015,Tidak,Bagus,Dijual,hos16056949,1,1,PAM atau PDAM,,,,,1,1,,,,,
https://www.rumah123.com/properti/jakarta-utara/hos15963584/,"Rumah Metro Marina Ancol 84m² Furnish, Sertifikat",1/17/2024 12:47,"Ancol, Jakarta Utara",SESSU _ GadingPro,16 Januari 2024,"Rp 2,7 Miliar",3,2,84 m²,214 m²,Rumah,HGB - Hak Guna Bangunan,3300 Watt,1,Ya,Ya,Semi Furnished,,,4,Selatan,Minimalis Modern,Pemukiman Warga,Ya,3 Mobil,2018,Tidak,Bagus,Dijual,hos15963584,1,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,1,1,2018,,,,
https://www.rumah123.com/properti/jakarta-utara/hos11259213/,"Rumah Murah Gading Kirana Kelapa Gading, nego",1/17/2024 12:47,"Kelapa Gading, Jakarta Utara",SESSU _ GadingPro,10 Januari 2024,"Rp 4,35 Miliar",4,3,153 m²,250 m²,Rumah,SHM - Sertifikat Hak Milik,3300 Watt,1,Tidak,Tidak,Unfurnished,Bata Merah,,2,Utara,Minimalis,Pemukiman Warga,Tidak,2 Mobil,2010,Tidak,Bagus,Dijual,hos11259213,1,,PAM atau PDAM,"Keamanan, Tempat Jemuran, Wastafel",,,,1,1,,,,,
